ÍTEM,DEL FOLIO/PAGINAS,RAZON SOCIAL REMITENTE,No. RADICADO REMITENTE,RAZON SOCIAL DESTINATARIO,No. RADICADO DESTINATARIO,FECHA (DD/MM/AAAA),ASUNTO / TIPO DOCUMENTAL,UBICACION_ARCHIVO
1076,1,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-7534,03/04/2018,Entrega de un (1) expediente para aprobación del Avalúo Comercial Corporativo.,15_04_Comunic_Recibidas/2018/CI004_GP-7534_070401_CON_1333_EXP_AVALUO.pdf
1074,3,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-9074,31/10/2018,Cumplimiento artículo vigésimo de la Resolución 0660 del 20 de junio de 2016 - Expediente N° LAV0004-00-2016.,15_04_Comunic_Recibidas/2018/CI004_GP-9074_070108_CON_4186_ART_20_RESOL_0660.pdf
1075,3,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-8043,28/05/2018,"Respuesta a su comunicación CI.004/GP4501/18/7.1.3 del 28 de mayo de 2018. (Rad. Interno ALMA-R-2018-1684 de fecha 28 de mayo de 2018). Contrato de Concesión bajo esquema APP N° 003-2014 – “Financiación, construcción, rehabilitación, mejoramiento, operación y mantenimiento del Corredor Honda – Puerto Salgar – Girardot”",15_04_Comunic_Recibidas/2018/CI004_GP-8043_070103-070108_CON_2294_LICENC_AMB.pdf
1077,2,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-7275,20/02/2018,"Entrega Planes de Aprovechamiento Forestal ajustados, para la prórroga de las Resoluciones 157, 158, 159, 160 del 1 de julio de 2016 y 386 del 17 de junio de 2016 – Unidad Funcional 5.1. Respuesta a la comunicación 2017-IE-00011719 (Radicado interno ALMA-R-2017-01647).",15_04_Comunic_Recibidas/2018/CI004_GP-7275_070108_CON_0814_PLAN_FORESTAL.pdf
1079,1,CONCESION ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-8157,27/06/2018,Entrega de dos (2) expediente para aprobación del Avalúo Comercial Corporativo.,15_04_Comunic_Recibidas/2018/CI004_GP-8157_070406_CON_2490_EXP_AVALUO.pdf
1078,2,,,CONSORCIO 4C,GP-6993,23/01/2018,Proyecto Girardot - Honda - Puerto Salgar. Respuesta radicado ANI 2017-409-119959-2 de 9/11/2017 Solicitud de ampliación como consecuencia de la ocurrencia de un evento eximente de responsabilidad en la Unidad Funcional 4.1 - Contrato de Concesión 003 de 2014.,15_04_Comunic_Recibidas/2018/CI004_GP-6993_050300_ANI_001745-1_OBS_EER_UF4.pdf
1081,1,Agencia Nacional de Infraestructura,20184090711552,CONSORCIO 4C,GP-8455,02/08/2018,Oficio radicado ANI. 20184090711552 del 16 de julio de 2018. Ausencia Señalización horizontal UF 5. Contrato de Concesión No 003 de 2014 - Girardot - Honda - Puerto Salgar.,15_04_Comunic_Recibidas/2018/CI004_GP-8455_070304_ANI_024406-1_AUSEN_SEÑAL_HORINZ.pdf
1080,1,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-9363,03/12/2018,Respuesta comunicación CI.004/GP5476/18/7.4.6 (Rad. ALMA-2018-3443-30/10/2018). Entrega expediente ALMA-2-0032 para aprobación del Avalúo Comercial Corporativo.,15_04_Comunic_Recibidas/2018/CI004_GP-9363_070406_CON_4564_EXP_AVALUO.pdf
1082,1,CONCESION ALTO MAGDALENA S.A.S.,CAR-20172150328,CONSORCIO 4C,GP-7323,28/02/2018,Respuesta CAR Guaduas Observaciones Estudio Geoeléctrico para el nuevo pozo profundo Empresa de Servicios Públicos del municipio de Puerto Salgar.,15_04_Comunic_Recibidas/2018/CI004_GP-7323_070108_CON_0920_ESTUD_GEOELETRICO.pdf
1083,11,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-7707,24/04/2018,"Contrato de Concesión bajo esquema APP N° 003-2014 – “Financiación, construcción, rehabilitación, mejoramiento, operación y mantenimiento del Corredor Honda – Puerto Salgar – Girardot y sus apéndices”.",15_04_Comunic_Recibidas/2018/CI004_GP-7707_070109_CON_1639_DP_MMORA.pdf
1085,5,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-9329,07/12/2018,"Solicitud de liberación de Bienes de uso Público en el PR35+4200 de la Ruta Nacional 4508, Costado izquierdo sentido Nariño - Guataquí.",15_04_Comunic_Recibidas/2018/CI004_GP-9329_070109_CON_4632_LIBERA_BIENES_PUB.pdf
1084,10,Agencia Nacional de Infraestructura,,CONSORCIO 4C,GP-8826,27/09/2018,Respuesta a comunicación con radicado ANI No 20184090810502 del 10/08/2018 - Comité de aprobación de aportes subcuenta de redes – Contrato de Concesión No 003 de 2014. Concesión Girardot – Honda – Puerto Salgar.,15_04_Comunic_Recibidas/2018/CI004_GP-8826_070115-070201_ANI_032227-1_APROB_SUBCTA_REDES.pdf
1086,2,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-9059,31/10/2018,"Respuesta a los oficios CI.004/GP4990/18/7.4.1, con fecha 3 de agosto de 2018 radicado interno ALMA-R-2018-2538, CI.004/GP5022/18/7.4.1, con fecha 10 de agosto de 2018 radicado interno ALMA-R-2018-2631, CI.004/GP4303/18/7.4.1, con fecha 18 de abril de 2018 radicado interno ALMA-R-2018-1307, CI.004/GP4261/18/7.4.1, con fecha 11 de abril de 2018 radicado interno ALMA-R-2018-1212.",15_04_Comunic_Recibidas/2018/CI004_GP-9059_070401_CON_4200_EXP_PREDIAL.pdf
1087,3,Agencia Nacional de Infraestructura,2017-305-041518-1,CONSORCIO 4C,GP-6854,28/12/2017,Radicados ANI No 2017-409-116633-2 de 31/10/2017 y 2017-409-122649-2 de 17/11/2017. Concepto de Viabilidad Hoja de Vida Personal de Interventoría Proyecto Girardot – Honda – Puerto Salgar. Contrato de Interventoría 145 de 2014 - Consorcio 4C.,15_04_Comunic_Recibidas/2018/CI004_GP-6854_020200_ANI_041518-1_HV_IPS_DOL.pdf
1089,4,,,CONSORCIO 4C,GP-8528,13/08/2018,Seguimiento Control Calidad Construcción y Diseños Pavimentos UF 5.2.,15_04_Comunic_Recibidas/2018/CI004_GP-8528_070103_ANI_026096-1_DISÑ_PAVI_UF5.2.pdf
1088,1,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-8489,06/08/2018,Respuesta a su Oficio No. CI.004/GP4947/18/7.4.4 relacionado con la entrega de un (1) expediente de la Unidad Funcional 4 para revisión en la etapa de expropiación.,15_04_Comunic_Recibidas/2018/CI004_GP-8489_070401_CON_3007_EXP_EXPRO.pdf
1093,1,,,CONSORCIO 4C,GP-7156,,,15_04_Comunic_Recibidas/2018/CI004_GP-7156_070202_FBTA_001650_SUBCTA_PREDIOS.pdf
1090,5,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-7321,01/03/2018,Respuesta a su comunicación CI.004/GP3822/18/7.1.10 del 31 de enero de 2018 (Rad. Interno ALMA-R-2018-0407) Condiciones seguridad UF4 Semana 156.,15_04_Comunic_Recibidas/2018/CI004_GP-7321_070110_CON_0930_COND_SEG_UF4.pdf
1094,1,,,CONSORCIO 4C,GP-7394,,,15_04_Comunic_Recibidas/2018/CI004_GP-7394_070401_CON_1027_EXP_PREDIAL.pdf
1095,2,,,CONSORCIO 4C,GP-8270,,,15_04_Comunic_Recibidas/2018/CI004_GP-8270_070109_CON_2639_DP_MMENDEZ.pdf
1092,3,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-7630,12/04/2018,Solicitud retiro vallas publicitarias,15_04_Comunic_Recibidas/2018/CI004_GP-7630_070109_CON_1476_RETIRO_VALLAS.pdf
1097,1,,,CONSORCIO 4C,GP-8155,,,15_04_Comunic_Recibidas/2018/CI004_GP-8155_070109_ANI_019828-1_DP_MMENDEZ.pdf
1098,1,,,CONSORCIO 4C,GP-8665,,,15_04_Comunic_Recibidas/2018/CI004_GP-8665_070108_CON_3367_REQUE_GEST_AMB.pdf
1096,2,,,CONSORCIO 4C,GP-6983,,,15_04_Comunic_Recibidas/2018/CI004_GP-6983_070402_CON_0212_EXP_SCIAL.pdf
1099,1,,,CONSORCIO 4C,GP-7948,,,15_04_Comunic_Recibidas/2018/CI004_GP-7948_070404_CON_1599_EXP_EXPRO.pdf
1100,1,,,CONSORCIO 4C,GP-8729,,,15_04_Comunic_Recibidas/2018/CI004_GP-8729_070401_CON_3233_EXP_PREDIAL.pdf
1101,1,,,CONSORCIO 4C,GP-8403,,,15_04_Comunic_Recibidas/2018/CI004_GP-8403_070107-070110_CON_2856_VIG_PTES_UF5.4.pdf
1091,2,CONCESION ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-8193,26/06/2018,"Contrato de Concesión bajo esquema APP N° 003-2014 – “Financiación, construcción, rehabilitación, mejoramiento, operación y mantenimiento del Corredor Honda – Puerto Salgar – Girardot, de acuerdo con el Apéndice Técnico 1 y demás apéndices del Contrato”. Respuesta a su comunicación, CI.004/GP4631/18/7.4.1 del 13 de junio de 2018 (Rad. Interno ALMA-R-2018-1915), Entrega de cuatro (4) expedientes prediales de la unidad funcional 3 para aprobación de informe título minero.",15_04_Comunic_Recibidas/2018/CI004_GP-8193_070401_CON_2484_EXP_PREDIAL.pdf
1102,1,,,CONSORCIO 4C,GP-8783,,,15_04_Comunic_Recibidas/2018/CI004_GP-8783_070108_CON_3670_INFO_CUMPLI_AMB.pdf
1103,1,,,CONSORCIO 4C,GP-9187,,,15_04_Comunic_Recibidas/2018/CI004_GP-9187_070406_CON_4375_EXP_AVALUO.pdf
1104,1,,,CONSORCIO 4C,GP-8639,,,15_04_Comunic_Recibidas/2018/CI004_GP-8639_070115_CON_3305_ACTA_REDES_N°10.pdf
1105,1,,,CONSORCIO 4C,GP-7138,,,15_04_Comunic_Recibidas/2018/CI004_GP-7138_070401_CON_0589_EXP_TITU_MINERO.pdf
1108,3,,,CONSORCIO 4C,GP-8210,,,15_04_Comunic_Recibidas/2018/CI004_GP-8210_070110_CON_2512_SEG_UF5_S166.pdf
1106,1,,,CONSORCIO 4C,GP-9277,,,15_04_Comunic_Recibidas/2018/CI004_GP-9277_070402_CON_4548_EXP_SOCIAL.pdf
1107,1,,,CONSORCIO 4C,GP-8461,,,15_04_Comunic_Recibidas/2018/CI004_GP-8461_070208_CON_2962_ACTA_VPIP_JUN.pdf
1109,1,,,CONSORCIO 4C,GP-7658,,,15_04_Comunic_Recibidas/2018/CI004_GP-7658_070402_CON_1524_EXP_SOCIAL.pdf
1111,1,,,CONSORCIO 4C,GP-6956,,,15_04_Comunic_Recibidas/2018/CI004_GP-6956_070401_CON_0204_EXP_AVALUO.pdf
1110,1,,,CONSORCIO 4C,GP-7395,,,15_04_Comunic_Recibidas/2018/CI004_GP-7395_070115-070201_FBTA_001650_SOPO_PAG.pdf
1112,1,,,CONSORCIO 4C,GP-7104,,,15_04_Comunic_Recibidas/2018/CI004_GP-7104_070500_CON_0578_INF_MEN_ENE18.pdf
1114,1,,,CONSORCIO 4C,GP-6942,,,15_04_Comunic_Recibidas/2018/CI004_GP-6942_070205_CON_0053_FONDE_AMIGAB.pdf
1113,1,,,CONSORCIO 4C,GP-7556,,,15_04_Comunic_Recibidas/2018/CI004_GP-7556_070401_CON_1164_EXP_AVALUO.pdf
1115,1,,,CONSORCIO 4C,GP-7523,,,15_04_Comunic_Recibidas/2018/CI004_GP-7523_070107_CON_1306_DISÑ_AREA_SERVIC_K80.pdf
1116,1,,,CONSORCIO 4C,GP-8791,,,15_04_Comunic_Recibidas/2018/CI004_GP-8791_070401_CON_3724_SABANA_PREDIAL.pdf
1117,4,,,CONSORCIO 4C,GP-8390,,,15_04_Comunic_Recibidas/2018/CI004_GP-8390_070109_CON_2794_LIBERA_BIENES_PUB.pdf
1118,1,,,CONSORCIO 4C,GP-9401,,,15_04_Comunic_Recibidas/2018/CI004_GP-9401_070108_CON_4699_DONA_MATERIAL.pdf
1119,5,,,CONSORCIO 4C,GP-9393,,,15_04_Comunic_Recibidas/2018/CI004_GP-9393_070109_CON_4688_HALLAZG_ARQUEO_K130+430.pdf
1120,2,,,CONSORCIO 4C,GP-7635,,,15_04_Comunic_Recibidas/2018/CI004_GP-7635_070103_CON_1482_ACERO_PTES_UF5.pdf
1121,1,,,CONSORCIO 4C,GP-8518,,,15_04_Comunic_Recibidas/2018/CI004_GP-8518_070404_CON_2720_EXP_EXPRO.pdf
1122,2,,,CONSORCIO 4C,GP-8711,,,15_04_Comunic_Recibidas/2018/CI004_GP-8711_070108_CON_3523_INF_TECNICO_DRBM0591.pdf
1123,2,,,CONSORCIO 4C,GP-8965,,,15_04_Comunic_Recibidas/2018/CI004_GP-8965_070107-070304_CON_3943_ACCES_VEHICUL.pdf
1124,1,,,CONSORCIO 4C,GP-8143,,,15_04_Comunic_Recibidas/2018/CI004_GP-8143_070109_CON_2434_PAG_PREDIO_SPATIÑO.pdf
1125,1,,,CONSORCIO 4C,GP-8429,,,15_04_Comunic_Recibidas/2018/CI004_GP-8429_070108_CON_2905_APROV_FOREST_PTE_BURRAS.pdf
1126,1,,,CONSORCIO 4C,GP-8731,,,15_04_Comunic_Recibidas/2018/CI004_GP-8731_070401_CON_3479_EXP_PREDIAL.pdf
1127,4,,,CONSORCIO 4C,GP-7604,,,15_04_Comunic_Recibidas/2018/CI004_GP-7604_070402_ANI_010871-1_COMPEN_SOCIOECO.pdf
1128,1,,,CONSORCIO 4C,GP-8025,,,15_04_Comunic_Recibidas/2018/CI004_GP-8025_070402_C0N_2186_EXP_SOCIAL.pdf
1129,2,,,CONSORCIO 4C,GP-8420,,,15_04_Comunic_Recibidas/2018/CI004_GP-8420_070108_CON_2874_OCUP_CAUCE_BOX_K82.pdf
1130,5,,,CONSORCIO 4C,GP-8915,,,15_04_Comunic_Recibidas/2018/CI004_GP-8915_090300_CON_3898_PDTES_PEAJ_CAMBAO.pdf
1131,1,,,CONSORCIO 4C,GP-7426,,,15_04_Comunic_Recibidas/2018/CI004_GP-7426_070406_CON_1104_EXP_AVALUO.pdf
1132,1,,,CONSORCIO 4C,GP-8849,,,15_04_Comunic_Recibidas/2018/CI004_GP-8849_070101_CON_3790_GEST_PREDIAL_UF5.4.pdf
1133,1,,,CONSORCIO 4C,GP-8487,,,15_04_Comunic_Recibidas/2018/CI004_GP-8487_070500_CON_3020_INF_MEN_N°45_JUL.pdf
1134,5,,,CONSORCIO 4C,GP-8584,,,15_04_Comunic_Recibidas/2018/CI004_GP-8584_050300_ANI_027641-1_POLIZAS_CONTRATO.pdf
1135,1,,,CONSORCIO 4C,GP-6909,,,15_04_Comunic_Recibidas/2018/CI004_GP-6909_070404_CON_5143_EXPEDIENTE_UF4_EXPROPIACION.pdf
1136,2,,,CONSORCIO 4C,GP-8856,,,15_04_Comunic_Recibidas/2018/CI004_GP-8856_050300_CON_3823_ALC_ALMA-3671.pdf
1137,1,,,CONSORCIO 4C,GP-7438,,,15_04_Comunic_Recibidas/2018/CI004_GP-7438_070402_CON_1156_EXP_SCIAL.pdf
1138,2,,,CONSORCIO 4C,GP-7978,,,15_04_Comunic_Recibidas/2018/CI004_GP-7978_070404_ANI_016903-1_APLICA_EXPRO.pdf
1139,5,,,CONSORCIO 4C,GP-7350,,,15_04_Comunic_Recibidas/2018/CI004_GP-7350_070109_CON_1008_RESTIT_BIENES.pdf
1140,2,,,CONSORCIO 4C,GP-7280,,,15_04_Comunic_Recibidas/2018/CI004_GP-7280_070108_CON_0847_PERMIS_FORESTAL.pdf
1141,5,,,CONSORCIO 4C,GP-8805,,,15_04_Comunic_Recibidas/2018/CI004_GP-8805_050300_JPGUADUAS_01410_TUTELA_WHERRERA.pdf
1142,3,,,CONSORCIO 4C,GP-8741,,,15_04_Comunic_Recibidas/2018/CI004_GP-8741_050300_ANI_030597-1_FRECU_INDICA_APT4.pdf
1143,4,,,CONSORCIO 4C,GP-8027,,,15_04_Comunic_Recibidas/2018/CI004_GP-8027_070103_CON_2216_LOSA_PTE_UF1.pdf
1144,9,,,CONSORCIO 4C,GP-7516,,,15_04_Comunic_Recibidas/2018/CI004_GP-7516_070301_CON_1274_VEHICU_EXENT.pdf
1145,3,,,CONSORCIO 4C,GP-7059,,,15_04_Comunic_Recibidas/2018/CI004_GP-7059_070401_CON_0439_INFORME.pdf
1146,2,,,CONSORCIO 4C,GP-7759,,,15_04_Comunic_Recibidas/2018/CI004_GP-7759_070101_CON_1738_SEGUI_PLAN_OBRA.pdf
1147,1,,,CONSORCIO 4C,GP-6928,,,15_04_Comunic_Recibidas/2018/CI004_GP-6928_070401_CON_0106_SABANA_PREDIAL_TIRA_TOPOGRAFICA.pdf
1148,15,,,CONSORCIO 4C,GP-8586,,,15_04_Comunic_Recibidas/2018/CI004_GP-8586_070109_ANI_027635-1_MEJOR_CONDI_OPERA.pdf
1149,1,,,CONSORCIO 4C,GP-8069,,,15_04_Comunic_Recibidas/2018/CI004_GP-8069_070406_CON_1888_EXP_AVALUO.pdf
1150,4,,,CONSORCIO 4C,GP-8162,,,15_04_Comunic_Recibidas/2018/CI004_GP-8162_070402_CON_2502_COMPEN_SOCIOECO.pdf
1151,2,,,CONSORCIO 4C,GP-9165,,,15_04_Comunic_Recibidas/2018/CI004_GP-9165_070103_CON_4282_DOVELAS_PTE_SALGAR.pdf
1152,1,,,CONSORCIO 4C,GP-8170,,,15_04_Comunic_Recibidas/2018/CI004_GP-8170_090300_CON_2427_CORREC_APT3_UF1_2_4.pdf
1153,1,,,CONSORCIO 4C,GP-8775,,,15_04_Comunic_Recibidas/2018/CI004_GP-8775_070109_SST_101572-1_MESA_TRABJO.pdf
1154,1,,,CONSORCIO 4C,GP-8083,,,15_04_Comunic_Recibidas/2018/CI004_GP-8083_070401_CON_2108_EXP_PREDIAL.pdf
1155,1,,,CONSORCIO 4C,GP-7736,,,15_04_Comunic_Recibidas/2018/CI004_GP-7736_070401_CON_1742_SABAN_PREDIAL.pdf
1156,6,,,CONSORCIO 4C,GP-8862,,,15_04_Comunic_Recibidas/2018/CI004_GP-8862_070109-070401_PISPESCA_18-217_OFERT_COMPRA.pdf
1157,1,,,CONSORCIO 4C,GP-7148,,,15_04_Comunic_Recibidas/2018/CI004_GP-7148_070401_CON_0429_EXP_AVALUO.pdf
1158,1,,,CONSORCIO 4C,GP-9390,,,15_04_Comunic_Recibidas/2018/CI004_GP-9390_070108_CON_3749_CUMPLI_ART_5_RESOL_2129.pdf
1159,1,,,CONSORCIO 4C,GP-7667,,,15_04_Comunic_Recibidas/2018/CI004_GP-7667_070101_ANI_011699-1_SEGUI_ANDEN_UF5.pdf
1160,1,,,CONSORCIO 4C,GP-9154,,,15_04_Comunic_Recibidas/2018/CI004_GP-9154_070110_CON_4252_OBS_INF_SST.pdf
1161,2,,,CONSORCIO 4C,GP-9225,,,15_04_Comunic_Recibidas/2018/CI004_GP-9225_070108_CON_4399_ART_5_RESOL_1685.pdf
1162,1,,,CONSORCIO 4C,GP-8933,,,15_04_Comunic_Recibidas/2018/CI004_GP-8933_070406_CON_3968_EXP_AVALUO.pdf
1163,1,,,CONSORCIO 4C,GP-8913,,,15_04_Comunic_Recibidas/2018/CI004_GP-8913_070108_CON_3894_OCUPA_CAUCE_BOX_K50.pdf
1164,1,,,CONSORCIO 4C,GP-9304,,,15_04_Comunic_Recibidas/2018/CI004_GP-9304_070406_CON_2769_EXP_AVALUO.pdf
1165,8,,,CONSORCIO 4C,GP-7958,,,15_04_Comunic_Recibidas/2018/CI004_GP-7958_070110_CON_1378_SEGYSAL_SEP_AGO_17.pdf
1166,1,,,CONSORCIO 4C,GP-7586,,,15_04_Comunic_Recibidas/2018/CI004_GP-7586_070115_CON_1382_ESTUD_CARGA_PR5.pdf
1167,3,,,CONSORCIO 4C,GP-8503,,,15_04_Comunic_Recibidas/2018/CI004_GP-8503_070108_CON_2933_FOR_REGLIAS_SAB-09421.pdf
1168,1,,,CONSORCIO 4C,GP-7081,,,15_04_Comunic_Recibidas/2018/CI004_GP-7081_070401_CON_0498_EXP_AVALUO.pdf
1169,1,,,CONSORCIO 4C,GP-8087,,,15_04_Comunic_Recibidas/2018/CI004_GP-8087_070406_CON_2346_EXP_AVALUO.pdf
1170,1,,,CONSORCIO 4C,GP-9248,,,15_04_Comunic_Recibidas/2018/CI004_GP-9248_070406_CON_4297_EXP_AVALUO.pdf
1171,2,,,CONSORCIO 4C,GP-8287,,,15_04_Comunic_Recibidas/2018/CI004_GP-8287_070110_SENA_005097_RTA_SCTUD_CAPACITA.pdf
1172,1,,,CONSORCIO 4C,GP-9177,,,15_04_Comunic_Recibidas/2018/CI004_GP-9177_070103_CON_4298_INFO_PERS_EQUIP.pdf
1173,1,,,CONSORCIO 4C,GP-9060,,,15_04_Comunic_Recibidas/2018/CI004_GP-9060_070404_CON_3403_EXP_EXPRO.pdf
1174,16,,,CONSORCIO 4C,GP-7337,,,15_04_Comunic_Recibidas/2018/CI004_GP-7337_070109_CON_0881_PTE_PEATON_BELTRAN.pdf
1175,2,,,CONSORCIO 4C,GP-7222,,,15_04_Comunic_Recibidas/2018/CI004_GP-7222_070402_CON_0657_EXP_SCIAL_UF2.pdf
1176,1,,,CONSORCIO 4C,GP-8904,,,15_04_Comunic_Recibidas/2018/CI004_GP-8904_070402_CON_3922_EXP_SOCIAL.pdf
1177,2,,,CONSORCIO 4C,GP-8142,,,15_04_Comunic_Recibidas/2018/CI004_GP-8142_070101_CON_2354_SEGUI_PREDIAL_PTES.pdf
1178,1,,,CONSORCIO 4C,GP-8225,,,15_04_Comunic_Recibidas/2018/CI004_GP-8225_070406_CON_2579_EXP_AVALUO.pdf
1179,1,,,CONSORCIO 4C,GP-8836,,,15_04_Comunic_Recibidas/2018/CI004_GP-8836_070108_CON_3772_EXPLOT_PETREOS.pdf
1180,1,,,CONSORCIO 4C,GP-7003,,,15_04_Comunic_Recibidas/2018/CI004_GP-7003_070404_CON_0148_EXP_EXPROP.pdf
1181,2,,,CONSORCIO 4C,GP-7092,,,15_04_Comunic_Recibidas/2018/CI004_GP-7092_070401_CON_0423_EXP_PREDIAL.pdf
1182,1,,,CONSORCIO 4C,GP-8296,,,15_04_Comunic_Recibidas/2018/CI004_GP-8296_070401_CON_2710_SABAN_PREDIAL.pdf
1183,1,,,CONSORCIO 4C,GP-7549,,,15_04_Comunic_Recibidas/2018/CI004_GP-7549_070103_CON_1345_SEGUI_LOSA_PTE_UF1.pdf
1184,1,,,CONSORCIO 4C,GP-8605,,,15_04_Comunic_Recibidas/2018/CI004_GP-8605_070109_CON_3338_PQR_NORMA_POLANCO.pdf
1185,2,,,CONSORCIO 4C,GP-7596,,,15_04_Comunic_Recibidas/2018/CI004_GP-7596_070404_CON_1429_EXP_EXPRO.pdf
1186,1,,,CONSORCIO 4C,GP-8249,,,15_04_Comunic_Recibidas/2018/CI004_GP-8249_070406_CON_2580_EXP_AVALUO.pdf
1189,11,,,CONSORCIO 4C,GP-8640,31/08/2018,Respuesta Cl.004/GPMGPO867/18/2.2 - Traslado U.F. 5,15_04_Comunic_Recibidas/2018/CI004_GP-8640_020200_JDONCEL_SINNUMERO_RTA_TRASLAD_UF5.pdf
1187,3,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-8007,06/06/2018,"Respuesta a su oficio CI.004/GP4481/18/7.1.8 del 23 de mayo de 2018, recibido mediante el consecutivo ALMA-R-2018-1657 el 24 de mayo de 2018.",15_04_Comunic_Recibidas/2018/CI004_GP-8007_070108_CON_2227_ASPECT_AMB_PEAJ.pdf
1188,1,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-7800,10/04/2018,Su comunicación CI.004/GP4363/18/7.1.1 – Radicado ALMA-R-2018-1420 del 03 de mayo de 2018. Seguimiento Plan de Obras Rehabilitación Honda – La Dorada,15_04_Comunic_Recibidas/2018/CI004_GP-7800_070101_CON_1844_REHABIL_HONDA_LDORADA.pdf
1190,1,,,CONSORCIO 4C,GP-8067,19/06/2018,Entrega de un (1) expediente de la Unidad Funcional 2 para revisión en la etapa de expropiación.,15_04_Comunic_Recibidas/2018/CI004_GP-8067_070404_CON_2317_EXP_EXPRO.pdf
1192,1,CONCESION ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-7289,27/02/2018,Entrega de la Sabana Predial y Tira topográfica.,15_04_Comunic_Recibidas/2018/CI004_GP-7289_070401_CON_0883_SABAN_PREDIAL.pdf
1194,1,CONCESION ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-7650,16/04/2018,Respuesta a su comunicación CI.004/GP3989/18/7.1.10 Radicado interno ALMA-R-2018-0750. Informes Anuales 2017.,15_04_Comunic_Recibidas/2018/CI004_GP-7650_070109_CON_1541_INF_ANUAL_2017.pdf
1191,2,,,CONSORCIO 4C,GP-7605,11/04/2018,Proyecto Vial GIRARDOT – HONDA – PUERTO SALGAR. Listado de posibles eventos eximentes de responsabilidad relacionados con la Gestión Predial.,15_04_Comunic_Recibidas/2018/CI004_GP-7605_050300_ANI_010920-1_EER_GEST_PREDIAL.pdf
1193,1,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-8181,25/06/2018,Respuesta a su comunicación CI.004/GP3379/17/7.1.7-7.1.8 del 07 de noviembre de 2017 (Rad. Interno ALMA-R-2017-03920 del 7 de noviembre de 2017). Revisión Ocupación de Cauce Box K67+923 UF3 Comunicación ALMA-2017-1519.,15_04_Comunic_Recibidas/2018/CI004_GP-8181_070108-070107_CON_2463_BOX_K67_UF3.pdf
1195,1,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2018-1777,CONSORCIO 4C,GP-7777,02/05/2018,Entrega de un (1) expediente para aprobación del Avalúo Comercial Corporativo de la unidad funcional 3.,15_04_Comunic_Recibidas/2018/CI004_GP-7777_070406_CON_1777_EXP_AVALUO.pdf
1197,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2018-3836,CONSORCIO 4C,GP-8984,09/10/2018,Respuesta Oficio Radicado No. 2018-305-033238-1 (ALMA-R-2018-3147) – No objeción Plazo de cura otras obligaciones del proyecto – “Listas Blancas”,15_04_Comunic_Recibidas/2018/CI004_GP-8984_050300_CON_3911_LISTAS_BLANCAS.pdf
1196,7,CONCESION ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-8367,12/07/2018,Respuesta comunicación CI.004/GP4289/18/7.1.7 – Radicado ALMA-R-2018-1274 del 18 de abril de 2018. Revisión Hidrosanitario Área de Servicio UF3,15_04_Comunic_Recibidas/2018/CI004_GP-8367_070107_CON_2635_REV_HIDRO_AREA_SERV.pdf
1198,1,CONCESION ALTO MAGDALENA S.A.S,,CONSORCIO 4C,GP-8312,16/07/2018,"Respuesta comunicación CI.004/GP4660/18/7.1.1-9.3 - Radicado ALMA-R-2018-1952 del 18 de junio de 2018 – Cronograma terminación Puente P1, ubicado en la Abscisa K126+290 de la UF4.",15_04_Comunic_Recibidas/2018/CI004_GP-8312_070101-090300_CON_2694_CRONOG_PTE_P1.pdf
1199,3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2018-0913,CONSORCIO 4C,GP-7312,28/02/2018,Informe Fisuras Descascaramiento Concret,15_04_Comunic_Recibidas/2018/CI004_GP-7312_070103_CON_0913_FISURAS_DESCAS_PTE_UF1.pdf
1200,1,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2018-0055,CONSORCIO 4C,GP-7365,09/02/2018,Entrega de expediente predial de la unidad funcional 3 para revisión del componente Social.,15_04_Comunic_Recibidas/2018/CI004_GP-7365_070402_CON_0669_EXP_SCIAL.pdf
