ÍTEM,DEL FOLIO/PAGINAS,RAZON SOCIAL REMITENTE,No. RADICADO REMITENTE,RAZON SOCIAL DESTINATARIO,No. RADICADO DESTINATARIO,FECHA (DD/MM/AAAA),ASUNTO / TIPO DOCUMENTAL,UBICACION_ARCHIVO
230,1,Agencia Nacional de Infraestructura,20223110197721,CONSORCIO 4C,GP-15968,07/07/2022,Respuesta a su comunicado No. ALMA-2022-0893 con radicado ANI No. 20224090678412; Negativa por parte de la Interventoría de realizar el reconocimiento y pago de las actividades de elaboración de planos record para el traslado de redes del Proyecto. Contrato de Concesión 003 de 2014. Proyecto Girardot-Honda-Puerto Salgar. Concesión Alto Magdalena S.A.S.,15_04_Comunic_Recibidas/2022/CI004_GP-15968_070115_ANI_019913-1_NEG_PAG_PLANOS_RECORD.pdf
229,5,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0407,CONSORCIO 4C,GP-15460,24/03/2022,Comunicación CI.004/GP9788/22/5.3-7.3 (ALMA-R-2022-0192). “Solicitud de solución a la controversia surgida relacionada con la iluminación de las intersecciones viales”.,15_04_Comunic_Recibidas/2022/CI004_GP-15460_050300-070300_CON_0407_ILUMINA_INTER_VIALES.pdf
231,2,Agencia Nacional de Infraestructura (ANI),20224090517552,CONSORCIO 4C,GP-15731,25/05/2022,"Traslado solicitud sobre las glorietas en el municipio de la Dorada-Caldas; con radicado ANI No. 20224090517552 del 10 de mayo del 2022. - Proyecto Girardot – Honda – Puerto Salgar, Contrato de Concesión 003 de 2014. Concesión Alto Magdalena S.A.S.",15_04_Comunic_Recibidas/2022/CI004_GP-15731_070109_ANI_015026-1_SCTUD_GLORIETAS_DORADA.pdf
232,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0593,CONSORCIO 4C,GP-15632,04/05/2022,"Solicitud mesa de trabajo, revisión problemática presencia de residuos del Relleno Sanitario Praderas del Magdalena sobre la vía Girardot – Cambao.",15_04_Comunic_Recibidas/2022/CI004_GP-15632_070300_CON_0593_MESA_TRABAJ_PROBLEMA_PR14.pdf
233,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0030,CONSORCIO 4C,GP-15209,05/01/2022,Respuesta Auto DRAM No. 03216001523 del 3 de diciembre de 2021. Expediente 60700.,15_04_Comunic_Recibidas/2022/CI004_GP-15209_070108_CON_0030_RTA_AUTO_DRAM_03216001523.pdf
234,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0631,CONSORCIO 4C,GP-15658,10/05/2022,Informe trimestral Socio - Ambiental 30– Componente Social,15_04_Comunic_Recibidas/2022/CI004_GP-15658_070109_CON_0631_INF_TRIM_SOCIAL_N30.pdf
236,4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0518,CONSORCIO 4C,GP-15561,12/04/2022,Pagos FONSECON Ley 1106 de 2016 - Marzo 2022.,15_04_Comunic_Recibidas/2022/CI004_GP-15561_070201_CON_0518_PAG_FONSECON_MAR22.pdf
235,14,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0774,CONSORCIO 4C,GP-15778,07/06/2022,"Respuesta comunicado radicado CI.004/GP9930/22/7.3.3 (ALMA-R-2022-0506) Resultado Evaluación del Nivel de Servicio E16 en Unidades Funcionales 1, 2 y 4 – Año 2022- Semestre I.",15_04_Comunic_Recibidas/2022/CI004_GP-15778_070303_CON_0774_NIVEL_SERVI_E16_UF1_2_4.pdf
237,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1188,CONSORCIO 4C,GP-16123,18/08/2022,Cumplimiento obligación pago servicio de seguimiento y control ambiental. Auto DRAM 03226000680 de 31/05/2022 (Rad. Int. ALMA-R-2022-0962 del 08/07/2022). Expediente 51902,15_04_Comunic_Recibidas/2022/CI004_GP-16123_070108_CON_1188_PAG_SERV_CTROL_AMB_EXP_51902.pdf
238,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0371,CONSORCIO 4C,GP-15445,22/03/2022,Entrega Informe No. 10. Resolución No. 2601 del 18 de diciembre de 2015 Unidad Funcional 4 subsector 2. Expediente ATV 0276.,15_04_Comunic_Recibidas/2022/CI004_GP-15445_070108_CON_0371_ENTREG_INF_N10_RES_2601.pdf
239,1,AGENCIA NACIONAL DE INFRATESTRUCTURA - ANI,20224091013202,CONSORCIO 4C,GP-16304,27/09/2022,Respuesta a su comunicado ALMA-2022-1330 con radicado ANI No. 20224091013202 – aprobación Informe Gerencial No. 94. - Proyecto Girardot – Honda – Puerto Salgar. Contrato de Concesión 003 de 2014. Concesión Alto Magdalena S.A.S.,15_04_Comunic_Recibidas/2022/CI004_GP-16304_070500_ANI_030291-1_APROBA_INF_MEN_N94.pdf
240,2,Agencia Nacional de Infraestructura,CI004_GP-15811_070100_ANI_017355-1,CONSORCIO 4C,GP-15811,13/06/2022,"Traslado solicitud Alcaldía de la Dorada-Caldas; Intervención mediante estrategia “Espacios Educadores” con radicado ANI No. 20224090606402. - Proyecto Girardot – Honda – Puerto Salgar, Contrato de Concesión 003 de 2014. Alto Magdalena S.A.S.",15_04_Comunic_Recibidas/2022/CI004_GP-15811_070100_ANI_017355-1_TRASLAD_ALCALDIA_DORADA.pdf
243,1,Fiduciaria Bogotá,CI004_GP-16226_070200,CONSORCIO 4C,GP-16226,06/09/2022,Patrimonio Autónomo Transacción Alto Magdalena,15_04_Comunic_Recibidas/2022/CI004_GP-16226_070200_FBTA_SINNUMERO_SCTUD_INF_REV_FISCAL_PWC.pdf
241,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0137,CONSORCIO 4C,GP-15270,31/01/2022,Entrega Informe Anual 2021,15_04_Comunic_Recibidas/2022/CI004_GP-15270_070500_CON_0137_INF_ANUAL_21.pdf
242,24,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1246,CONSORCIO 4C,GP-16181,24/08/2022,Respuesta comunicado 20223110231831 (Rad. Int. ALMA-R-2022-1126) del 03/08/2022. Solicitud atención requerimiento Supertransporte No. 20227300260911 rad. ANI No. 20224090499312; Implementación del sistema de Interoperabilidad de Peajes con Recaudo Electrónico Vehicular (IP/REV).,15_04_Comunic_Recibidas/2022/CI004_GP-16181_070301_CON_1246_IMPLEMENTA_SISTEMA_IP-REV.pdf
244,1,Agencia Nacional de Infraestructura,"20224090879732, 20224090877732",CONSORCIO 4C,GP-16207,01/09/2022,Respuesta a su radicado No CI.004/GP10159/22/9.2 y CI.004/GP10158/22/9.2 con los radicados ANI No. 20224090879732 y No.20224090877732 del 09 de agosto de 2022 - Aprobación Informe de Interventoría No. 93 correspondiente al 01 al 31 de julio de 2022 – Contrato de Interventoría 145 de 2014 - Proyecto Girardot - Honda - Puerto Salgar.,15_04_Comunic_Recibidas/2022/CI004_GP-16207_090200_ANI_026816-1_APROBA_INF_MEN_N93.pdf
246,1,FIDUCIARIA BOGOTÁ,FID - INTV 0124,CONSORCIO 4C,GP-16102,16/08/2022,INFORME MENSUAL DEL 1 AL 31 DE JULIO DE 2022 FIDEICOMISO FIDUBOGOTA–CONCESION ALTO MAGDALENA 3-1- 63664,15_04_Comunic_Recibidas/2022/CI004_GP-16102_070202_FBTA_FID-INTV0124_INF_MEN_JUL22.pdf
245,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0451,CONSORCIO 4C,GP-15506,01/04/2022,"Entrega informe de los mantenimientos realizados en el primer año, segundo año y tercer año del establecimiento de la medida compensatoria en cumplimiento de la Resolución 2360 del 3 de noviembre de 2015 prorrogada con la Resolución 1296 del 10 de junio del 2016. Expediente 51482",15_04_Comunic_Recibidas/2022/CI004_GP-15506_070108_CON_0451_ENTREG_INF_EXP_51482.pdf
247,3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0795,CONSORCIO 4C,GP-16045,09/06/2022,Entrega informe mantenimientos primer y segundo año de la medida compensatoria en cumplimiento de la Resolución 2434 del 11 de septiembre de 2017. Expediente 61893,15_04_Comunic_Recibidas/2022/CI004_GP-16045_070108_CON_0795_INF_MEDIDA_COMPENSA_EXP_61893.pdf
248,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0169,CONSORCIO 4C,GP-15296,02/02/2022,Entrega Décimo cuarta Actualización Plan de Compensaciones enero 2022,15_04_Comunic_Recibidas/2022/CI004_GP-15296_070402_CON_0169_PLAN_COMPENSA_ENE22.pdf
250,3,Agencia Nacional de Infraestructura - ANI,CI004_GP-16371_070114_ANI_001671-5,CONSORCIO 4C,GP-16371,19/10/2022,"NOTIFICACIÓN POR MEDIO ELECTRÓNICO Resolución No. 1671 de 2022 De acuerdo con lo establecido en el Artículo 56 del Código de Procedimiento Administrativo y de lo Contencioso Administrativo (Ley 1437 de 2011), y según autorización otorgada por usted(es), se notifica el acto administrativo indicado en el asunto, del cual se adjunta copia íntegra en 6 páginas, entendiéndose notificado en los términos señalados en el inciso final del artículo 56 ibídem. Contra el acto administrativo que se está notificando procede recurso de reposición, según dispone el acto, el cual podrá interponerse ante esta entidad, dirigida al funcionario que expidió el mismo, en la Agencia Nacional de Infraestructura - ANI ubicada en la Calle 26 No. 59-51 Edificio T3 Torre 4 Piso 2 Centro Empresarial Sarmiento Angulo, en la ciudad de Bogotá, D.C., dentro de los 10 días siguientes a ésta notificación, presentado en los términos y condiciones a que se refieren los artículos 76 y 77 del Código de Procedimiento Administrativo y de lo Contencioso Administrativo. Una vez notificada la resolución usted podrá hacer uso del aplicativo a través del cual podrá verificar los términos y las condiciones en que deben ser expedidas las pólizas que se establecen en el Artículo Cuarto del Acto Administrativo de la referencia, al cual podrá acceder mediante el link https://orfeo.ani.gov.co/simulador/ o a través de la página 19/10/22, 12:10 Correo de Interventoría Consorcio 4C - NOTIFICACIÓN POR MEDIO ELECTRÓNICO Resolución No. 1671 de 2022 https://mail.google.com/mail/u/1/?ik=0d125c1ca2&view=pt&search=all&permthid=thread-f%3A1747135357862887057&simpl=msg-f%3A1747135357… 2/3 https://www.ani.gov.co/modo-carretero-y-ferreo. En el video que se encuentra en la página se muestra de una manera didáctica el aplicativo. Anexo: Resolución 1671 de 2022 cc. N/A Cualquier inconveniente o inconsistencia en el contenido o anexo de éste correo por favor reportarlo al correo lpabon@ani.gov.co Nota: Nos permitimos informar que la dirección de correo electrónico notificaciones@ani.gov.co es exclusiva para la notificación y/o comunicación de los actos administrativos expedidos por la entidad, si desea realizar una Petición, queja, reclamo o solicitud diferente a la notificación o comunicación de un acto administrativo expedido por la ANI, debe enviar su PQRS al correo electrónico contactenos@ani.gov.co y así podrá obtener un número de radicado de entrada de la misma. Este documento ha sido generado por el sistema con los datos que se encontraban en el mismo en el momento de su creación notificaciones Servicios Vicepresidencia Jurídica CUENTA DE SERVICIO PBX: 571 - 484 8860 Ext: 1344 Calle 24 A Nro. 59 - 42 Edificio T3 Torre 4 Piso 2 Bogotá D.C. – Colombia - www.ani.gov.co “Resolución 0666 del 24 de abril de 2020 expedida por el Ministerio de Salud y Protección Social Principales medidas de bioseguridad: Lávese las manos frecuentemente. Use el tapabocas cubriendo nariz y boca. Practique el distanciamiento físico. Lo invitamos a descargar y reportar diariamente su condición de salud en la Aplicación CoronApp-Colombia o en Alissta si está afiliado a la ARL POSITIVA. La información contenida en este correo electrónico es propiedad de la Agencia Nacional de Infraestructura.: es confidencial y para uso exclusivo de el (los) destinatario(s) / En la Agencia Nacional de Infraestructura respetamos y garantizamos que los datos personales suministrados por usted, a través de nuestros canales de comunicación, estén protegidos y no se divulgarán sin su consentimiento. Cumplimos con nuestra política de Confidencialidad y Protección de Datos. Si quiere conocerla lo invitamos a consultarla aquí. Si ha recibido este mensaje por error, por favor notifíqueselo inmediatamente al remitente: no copie, imprima, distribuya ni difunda su contenido. Las opiniones, conclusiones e informaciones que no estén relacionadas directamente con el negocio de la Agencia Nacional de Infraestructura. deben entenderse como personales y no están avaladas por la compañía. 19/10/22, 12:10 Correo de Interventoría Consorcio 4C - NOTIFICACIÓN POR MEDIO ELECTRÓNICO Resolución No. 1671 de 2022 https://mail.google.com/mail/u/1/?ik=0d125c1ca2&view=pt&search=all&permthid=thread-f%3A1747135357862887057&simpl=msg-f%3A1747135357… 3/3 RES_1671_2022.pdf 249K",15_04_Comunic_Recibidas/2022/CI004_GP-16371_070114_ANI_001671-5_RES_1671_PERMISO_EMPOCALDAS.pdf
249,2,MOVITRAM,CI004_GP-16011_070300,CONSORCIO 4C,GP-16011,23/07/2022,"Certificación de peso y Solicitud de paso El Tractocamión de Placas EST925 con semirremolque S56469, transitará por las vías los días del 05 al 30 julio de 2022 en los horarios de 6 a.m a 6 p.m transportando la cual certificamos que tiene el peso descrito a continuación: CONDUCTOR JHONNY ENRIQUE LOPEZ MANCO CC 1114821871 PESO COMBINADO (TRACTO CAMIÓN) 17000KG DESCRIPCIÓN DE LA CARGA EXCAVADORA SY365H SANY LARGO (L) 12500 mm ANCHO (W) 3300 mm ALTO (H) 3550 mm 2 WWW.MOVITRAM.COM CALLE 9 1W-108 LA BADEA (036) 328 28 85- 310 429 52 71 LOGISTICA@MOVITRAM.COM NIT. 900.316.025-6 PESO DE LA CARGA 35000 KG Según resolución 004100 de 28 diciembre de 2004 Artículo 8º. Peso bruto vehicular. Modificado por la Resolución del Min. Transporte 1782 de 2009. El peso bruto vehicular para los vehículos de transporte de carga a nivel nacional debe ser el establecido en la siguiente tabla Teniendo en cuenta el peso presentado, se ejercerá acompañamiento vial como medida de seguridad y prevención en la vía. MAPA DE LA RUTA A SEGUIR CAROLINA SEPULVEDA CC. 35198990 Coordinadora logistica MOVITRAM S.A",15_04_Comunic_Recibidas/2022/CI004_GP-16011_070300_MOVITRAM_SINNUMERO_SCTUD_PASO.pdf
254,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1305,CONSORCIO 4C,GP-16205,02/09/2022,Respuesta comunicación ALMA-R-2022-1199 - Revisión Informe Final Otrosí No. 9.,15_04_Comunic_Recibidas/2022/CI004_GP-16205_070400_CON_1305_REV_INF_FINAL_OTROSI_9.pdf
253,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1234,CONSORCIO 4C,GP-16156,19/08/2022,"Remisión listado formatos seguimientos PQRS UF3, para su respectiva revisión.",15_04_Comunic_Recibidas/2022/CI004_GP-16156_070109_CON_1234_FOR_SEG_PQRS_UF3.pdf
251,4,Agencia Nacional de Infraestructura,"CI.004/GP10003/22/7.1.15-7.2.1, ANI No. 20224090579562",CONSORCIO 4C,GP-15962,07/07/2022,Respuesta a comunicado No. CI.004/GP10003/22/7.1.15-7.2.1 con radicado ANI No. 20224090579562 – Consulta sobre el reconocimiento y pago de “Elaboración de Planos Récord” a través de los recursos de la Subcuenta Redes – Contrato de Interventoría 145 de 2014 - Proyecto Girardot - Honda - Puerto Salgar.,15_04_Comunic_Recibidas/2022/CI004_GP-15962_070115-070201_ANI_019772-1_PAG_PLANOS_RECORD.pdf
252,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1012,CONSORCIO 4C,GP-15943,06/07/2022,Cumplimiento de la obligación de pago por el servicio de seguimiento y control ambiental. Auto DRAM 03226000467 de 25/04/2022 (Rad. Interno ALMA-R-2022-0701 del 26/05/2022). Expediente 61893.,15_04_Comunic_Recibidas/2022/CI004_GP-15943_070108_CON_1012_PAG_SEG_CTROL_AMB_EXP_61893.pdf
256,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0965,CONSORCIO 4C,GP-15917,28/06/2022,"Entrega Informe trimestral No. 23 periodo enero - marzo 2022, en cumplimiento a las obligaciones del componente biótico. Expediente LAV0004-00-2016.",15_04_Comunic_Recibidas/2022/CI004_GP-15917_070108_CON_0965_ENTREGA_INF_TRIM_AMB_N23.pdf
257,4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0231,CONSORCIO 4C,GP-15345,14/02/2022,Pagos FONSECON Ley 1106 de 2016 - Enero 2022,15_04_Comunic_Recibidas/2022/CI004_GP-15345_070201_CON_0231_PAG_FONSECON_ENE22.pdf
255,3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1014,CONSORCIO 4C,GP-15945,06/07/2022,Cumplimiento de la obligación de pago por el servicio de seguimiento y control ambiental. Auto DRAM 03226000710 de 06/06/2022 (Rad. Interno ALMA-R- 2022-0807 del 10/06/2022). Expediente 51725.,15_04_Comunic_Recibidas/2022/CI004_GP-15945_070108_CON_1014_PAG_SEG_CTROL_AMB_EXP_51725.pdf
258,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0382,CONSORCIO 4C,GP-15477,22/03/2022,Entrega Informe Cumplimiento Ambiental N°10. Expediente: LAV0068-00-2015.,15_04_Comunic_Recibidas/2022/CI004_GP-15477_070108_CON_0382_ENTREG_ICA_N10.pdf
259,3,Agencia Nacional de Infraestructura - ANI,CI004_GP-16236_070114_ANI_001381-5,CONSORCIO 4C,GP-16236,13/09/2022,"NOTIFICACIÓN POR MEDIO ELECTRÓNICO Resolución No. 1381 de 2022 De acuerdo con lo establecido en el Artículo 56 del Código de Procedimiento Administrativo y de lo Contencioso Administrativo (Ley 1437 de 2011), y según autorización otorgada por usted(es), se notifica el acto administrativo indicado en el asunto, del cual se adjunta copia íntegra en 6 páginas, entendiéndose notificado en los términos señalados en el inciso final del artículo 56 ibídem. Contra el acto administrativo que se está notificando procede recurso de reposición, según dispone el acto, el cual podrá interponerse ante esta entidad, dirigida al funcionario que expidió el mismo, en la Agencia Nacional de Infraestructura - ANI ubicada en la Calle 26 No. 59-51 Edificio T3 Torre 4 Piso 2 Centro Empresarial Sarmiento Angulo, en la ciudad de Bogotá, D.C., dentro de los 10 días siguientes a ésta notificación, presentado en los términos y condiciones a que se refieren los artículos 76 y 77 del Código de Procedimiento Administrativo y de lo Contencioso Administrativo. Una vez notificada la resolución usted podrá hacer uso del aplicativo a través del cual podrá verificar los términos y las condiciones en que deben ser expedidas las pólizas que se establecen en el Artículo Cuarto del Acto Administrativo de la referencia, al cual podrá acceder mediante el link https://orfeo.ani.gov.co/simulador/ o a través de la página 13/9/22, 13:04 Correo de Interventoría Consorcio 4C - NOTIFICACIÓN POR MEDIO ELECTRÓNICO Resolución No. 1381 de 2022 https://mail.google.com/mail/u/1/?ik=0d125c1ca2&view=pt&search=all&permthid=thread-f%3A1743876909609186710&simpl=msg-f%3A1743876909… 2/3 https://www.ani.gov.co/modo-carretero-y-ferreo. En el video que se encuentra en la página se muestra de una manera didáctica el aplicativo. Anexo: Resolución 1381 de 2022 cc. N/A Cualquier inconveniente o inconsistencia en el contenido o anexo de éste correo por favor reportarlo al correo lpabon@ani.gov.co Nota: Nos permitimos informar que la dirección de correo electrónico notificaciones@ani.gov.co es exclusiva para la notificación y/o comunicación de los actos administrativos expedidos por la entidad, si desea realizar una Petición, queja, reclamo o solicitud diferente a la notificación o comunicación de un acto administrativo expedido por la ANI, debe enviar su PQRS al correo electrónico contactenos@ani.gov.co y así podrá obtener un número de radicado de entrada de la misma. Este documento ha sido generado por el sistema con los datos que se encontraban en el mismo en el momento de su creación notificaciones Servicios Vicepresidencia Jurídica CUENTA DE SERVICIO PBX: 571 - 484 8860 Ext: 1344 Calle 24 A Nro. 59 - 42 Edificio T3 Torre 4 Piso 2 Bogotá D.C. – Colombia - www.ani.gov.co “Resolución 0666 del 24 de abril de 2020 expedida por el Ministerio de Salud y Protección Social Principales medidas de bioseguridad: Lávese las manos frecuentemente. Use el tapabocas cubriendo nariz y boca. Practique el distanciamiento físico. Lo invitamos a descargar y reportar diariamente su condición de salud en la Aplicación CoronApp-Colombia o en Alissta si está afiliado a la ARL POSITIVA. La información contenida en este correo electrónico es propiedad de la Agencia Nacional de Infraestructura.: es confidencial y para uso exclusivo de el (los) destinatario(s) / En la Agencia Nacional de Infraestructura respetamos y garantizamos que los datos personales suministrados por usted, a través de nuestros canales de comunicación, estén protegidos y no se divulgarán sin su consentimiento. Cumplimos con nuestra política de Confidencialidad y Protección de Datos. Si quiere conocerla lo invitamos a consultarla aquí. Si ha recibido este mensaje por error, por favor notifíqueselo inmediatamente al remitente: no copie, imprima, distribuya ni difunda su contenido. Las opiniones, conclusiones e informaciones que no estén relacionadas directamente con el negocio de la Agencia Nacional de Infraestructura. deben entenderse como personales y no están avaladas por la compañía. 13/9/22, 13:04 Correo de Interventoría Consorcio 4C - NOTIFICACIÓN POR MEDIO ELECTRÓNICO Resolución No. 1381 de 2022 https://mail.google.com/mail/u/1/?ik=0d125c1ca2&view=pt&search=all&permthid=thread-f%3A1743876909609186710&simpl=msg-f%3A1743876909… 3/3 RES_1381_2022.pdf 234K",15_04_Comunic_Recibidas/2022/CI004_GP-16236_070114_ANI_001381-5_RESOL_1381_2022.pdf
260,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1550,CONSORCIO 4C,GP-16416,27/10/2022,Entrega informe mantenimientos primer y segundo año medida compensatoria en cumplimiento de la Resolución 433 del 25/02/2016 modificada con la Resolución 3774 del 30/11/2017. Expediente 51893,15_04_Comunic_Recibidas/2022/CI004_GP-16416_070108_CON_1550_MEDIDA_COMPENSA_EXP_51893.pdf
261,4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0132,CONSORCIO 4C,GP-15265,31/01/2022,Respuesta oficio CI.004/GP9736/22/7.1.9 (rad. Int ALMA-R-2022-0065 del 17/01/2022)- Seguimiento programa de atención al usuario. Revisión PQRS UF4.,15_04_Comunic_Recibidas/2022/CI004_GP-15265_070402_CON_0132_SEG_REVISION_PQRS_UF4.pdf
262,1,Agencia Nacional de Infraestructura,20223110195241,CONSORCIO 4C,GP-15938,05/07/2022,"Traslado solicitud con radicado ANI No. ANI No. 20224090691042, por parte del peticionario Denis Piñeros Martínez propietario del predio ubicado en el Municipio de Guataqui, vereda las islas, kilómetro 32 - Proyecto Girardot – Honda – Puerto Salgar, Contrato de Concesión 003 de 2014. Concesión Alto Magdalena S.A.S.",15_04_Comunic_Recibidas/2022/CI004_GP-15938_070109_ANI_019524-1_TRASLAD_SCTUD_DPIÑEROS.pdf
263,1,Agencia Nacional de Infraestructura,20224090805722,CONSORCIO 4C,GP-16013,27/07/2022,Respuesta a su comunicado ALMA-2022-1033 con radicado ANI No. 20224090805722 – Devolución Informe Gerencial No. 92. - Proyecto Girardot – Honda – Puerto Salgar. Contrato de Concesión 003 de 2014. Concesión Alto Magdalena S.A.S.,15_04_Comunic_Recibidas/2022/CI004_GP-16013_070500_ANI_022244-1_DEV_INF_MEN_N92.pdf
