ÍTEM,DEL FOLIO/PAGINAS,RAZON SOCIAL REMITENTE,No. RADICADO REMITENTE,RAZON SOCIAL DESTINATARIO,No. RADICADO DESTINATARIO,FECHA (DD/MM/AAAA),ASUNTO / TIPO DOCUMENTAL,UBICACION_ARCHIVO
1264,2,Agencia Nacional de Infraestructura (ANI),2017-604-019992-1,CONSORCIO 4C,GP-5440,28/06/2017,Proyecto Girardot – Honda – Puerto Salgar. Seguimiento a la gestión y adquisición predial.,15_04_Comunic_Recibidas/2017/CI004_GP-5440_070400_ANI_019992-1_GEST_PREDIAL.pdf
1265,1,CONCESIÓN ALTO MAGDALENA S.A.S.,AC-2017-1280,CONSORCIO 4C,GP-4679,28/03/2017,Remisión y entrega de diseños definitivos para la construcción de los puentes P5G y P11G de la UF 3 – Versión V1C,15_04_Comunic_Recibidas/2017/CI004_GP-4679_070107_CON_1200_DISE_PTES_P5G_P11G.pdf
1268,1,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2017-1490,CONSORCIO 4C,GP-0049,19/04/2017,"Entrega de un (1) expediente predial de la Unidad Funcional 1, para aprobación de Avalúo Comercial Corporativo.",15_04_Comunic_Recibidas/2017/CI004_GP-4849_070401_CON_1490_EXPEDI_PREDIA_UF1_APROBA_AVALU_COMERCI.pdf
1267,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-4139,27/01/2017,Respuesta a su comunicación GIC-BG-2017-0080 del 23 de enero de 2017 (R-ALMA-R-2017-00241) - PMT Puente Intersección Chicoral.,15_04_Comunic_Recibidas/2017/CI004_GP-4139_070111_CON_0364_PMT_PTE_INTERS_CHICORAL.pdf
1269,3,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-4366,17/02/2017,Alcance comunicación ALMA-2017-0575 del 10 de febrero de 2017 – Remisión de coordenadas actualizadas proyecto Girardot – Honda – Puerto Salgar,15_04_Comunic_Recibidas/2017/CI004_GP-4366_070104_CON_0678_REMIS_COORDE_ACTUA_PROYEC.pdf
1266,5,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,CI.004/GP1826/17/7.1.13,15/02/2017,Respuesta comunicación CI.004/GP1826/17/7.1.13 (ALMA-R-2017-0497) recibido el 10 de febrero de 2017 - Observaciones material de corte K 120+500 de UF 4,15_04_Comunic_Recibidas/2017/CI004_GP-4323_070113_CON_0660 _OBSERV_MATERI_DCORT_K120+500UF4.pdf
1271,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-5520,06/07/2017,Conceptos de áreas remanentes para aprobación,15_04_Comunic_Recibidas/2017/CI004_GP-5520_070400_CON_2817_AREAS_REMANEN.pdf
1272,1,CONCESION ALTO MAGDALENA S.A.S.,CI.004/GP1938/17/7.4.1,CONSORCIO 4C,GP-004/OP193,03/05/2017,NO IDENTIFICADO,15_04_Comunic_Recibidas/2017/CI004_GP-5004_070401_CON_1723_(1)EXPEDI_PREDIA_UF4_APROBA.pdf
1270,5,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,CONSORCIO 4C,GP-6103,06/10/2017,Respuesta a comunicación CI.004/GP3081/17/7.2.2 recibida el 20 de septiembre de 2017 – con Radicado ALMA-R-2017-03222,15_04_Comunic_Recibidas/2017/CI004_GP-6103_070202_CON_4084_OBS_APORT_FINANC_FBTA.pdf
1273,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2017-0335,ALCALDÍA MUNICIPAL DE GUATAQUÍ,"GP-0000 (No identificado específicamente en el documento principal, pero sí en la constancia de radicación digital como GP-0000)",21/02/2017,"Ref. Contrato de Concesión bajo esquema APP N° 003-2014 – “Financiación, construcción, rehabilitación, operación y mantenimiento del Corredor Honda – Puerto Salgar – Girardot, de acuerdo con el Apéndice Técnico 1 y demás apéndices del Contrato”. Entrega Edición No 9 del Periódico ALMA AL DÍA CON LAS NOTICIAS",15_04_Comunic_Recibidas/2017/CI004_GP-4497_070109_CON_0833_ENTRE_EDICI_N°9_ALMA_AL_DIA_CON_NOTICI.pdf
1276,1,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-6633,29/11/2017,Entrega de informe prueba de carga para los Puentes K2+750 Unidad Funcional 1 y P3G unidad funcional 2.,15_04_Comunic_Recibidas/2017/CI004_GP-6633_070107_CON_5007_PTES_UF2.pdf
1274,8,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-4456,22/02/2017,Pagos de seguridad social para el mes de febrero de 2017 y evidencia de pago de salarios del mes de enero de 2017.,15_04_Comunic_Recibidas/2017/CI004_GP-4456_070108_CON_0739_PAG_SEGURI_SCIAL_MES_FEB_2017_EVIDEN_PAG_SALARI_MES_ENE_2017.pdf
1278,1,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-004,22/11/2017,"Entrega de un (1) expediente predial de la unidad funcional 3, para aprobación de ficha predial.",15_04_Comunic_Recibidas/2017/CI004_GP-6844_070401_CON_4931_EXPEDIENTE_PREDIAL_UF3_APROBACION.pdf
1277,19,Agencia Nacional de Infraestructura,ANI 20174091023972,Ángelica García,GP-6228,26/09/2017,Respuesta Radicado ANI 20174091023972 de 26 de septiembre de 2017 - Permiso marcha comunidad de Puerto Bogotá.,15_04_Comunic_Recibidas/2017/CI004_GP-6228_070109_ANI_2017-305-033846-1_MARCHA_COMUNID_PTOBGTA.pdf
1275,15,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-5950,13/09/2017,"Respuesta a sus comunicados CI.004/GP2693/17/7.1.18, CI.004/GP2696/17/7.1.4, CI.004/GP2703/17/7.1.4 y CI.004/GP2825/17/5.3 - 7.1.11 con Radicados internos ALMA-R-2017-02433, ALMA-R-2017-02436, ALMA-R-2017-02467 y ALMA-R-2017-02685 respectivamente. Seguimientos a la seguridad vial en las Unidades Funcionales 2 y 3.",15_04_Comunic_Recibidas/2017/CI004_GP-5950_070111_CON_3755_SEG_VIAL_UF2_3.pdf
1279,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,ALCALDÍA MUNICIPAL DE CHAGUANÍ,GP-5725,11/08/2017,Atención a inconformidades comunidad de Chaguaní – Reunión Gobernación de Cundinamarca agosto 1 de 2017.,15_04_Comunic_Recibidas/2017/CI004_GP-5725_070109_CON_3260_REU_GOBER_CUND.pdf
1282,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2017-2825,CONSORCIO 4C,GP-5529,17/07/2017,Procedimiento Constructivo Pantallas y Dovela 0. Puente Río Magdalena Flandes.,15_04_Comunic_Recibidas/2017/CI004_GP-5529_070103_CON_2825_PNTAL_DOVEL_PTE_UF1.pdf
1281,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-5992,19/09/2017,Revisión de la modificación al diseño hidráulico utilizado en el diseño del Box K2+545 Unidad Funcional 2.,15_04_Comunic_Recibidas/2017/CI004_GP-5992_070108-070107_CON_3801_DISÑ_BOX_K2.pdf
1280,5,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-5094,15/05/2017,Respuesta a su comunicación CI.004/GP2236/17/7.1.8 (R-01421) del 04 de mayo del 2017. - Respuesta a comunicación ALMA-2017-1210 (GP4700) - Observaciones pago de Seguridad Social marzo 2017 y Salarios febrero de 2017.,15_04_Comunic_Recibidas/2017/CI004_GP-5094_070108_CON_1878_OBS_PAG_SEGYSAL_MAR_FEB.pdf
1283,3,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-5855,01/09/2017,Respuesta a su comunicación CI.004/GP2281/17/7.1.8 del 15 de mayo de 2017 (Rad. Interno ALMA-R-2017-01552) - Seguimiento Actos Administrativos Unidad Funcional 1 - Levantamiento de Veda con Resolución 1701 del 17 de julio de 2015 - Alcance Comunicado CI.004/GP1737/17/7.1.8,15_04_Comunic_Recibidas/2017/CI004_GP-5855_070108_CON_3606_SEG_ACT_ADMON.pdf
1285,3,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-5378,20/06/2017,DISEÑOS DEFINITIVOS DE ALUMBRADO PÚBLICO (ENTREGA 1),15_04_Comunic_Recibidas/2017/CI004_GP-5378_070107_CON_2483_DISEÑ_ALUMB_PUB.pdf
1284,4,BOOM LOGISTICS COLOMBIA S.A.S.,NO IDENTIFICADO,CONCESIÓN ALTO MAGDALENA S.A.S.,GP-4685,28/03/2017,Respuesta a su comunicación No. 2017-304-005245-1 Radicado interno ALMA-R-2017-00733. Solicitud concepto de carga extra-dimensionada y extra-pesada BOOM LOGISTICS COLOMBIA S.A.S.,15_04_Comunic_Recibidas/2017/CI004_GP-4685_070114_CON_1211__CONCEP_CARGA_BOOM_LOGISTICS_COLOMBIA_SAS.pdf
1286,1,CONCESION ALTO MAGDALENA S.A.S.,CI.004/GP2586,CONSORCIO 4C,GP-6570,06/07/2017,Respuesta a su comunicación CI.004/GP2586/17/7.4.1 de fecha 06 de julio de 2017. Entrega de cinco (5) expedientes para aprobación del Avalúo Comercial Corporativo.,15_04_Comunic_Recibidas/2017/CI004_GP-6570_070401_CON_4906_EXP_AVALUO.pdf
1288,1,CONCESIÓN ALTO MAGDALENA S.A.S.,CI-004/GP-5162,CONSORCIO 4C,GP-0001,23/05/2017,"Ref. Contrato de Concesión bajo esquema APP N° 003-2014 – “Financiación, construcción, rehabilitación, mejoramiento, operación y mantenimiento del Corredor Honda – Puerto Salgar – Girardot, de acuerdo con el Apéndice Técnico 1 y demás apéndices del Contrato”. Entrega de un (1) expediente predial de la Unidad Funcional 1, para aprobación debido al cambio de diseño por utilidad pública.",15_04_Comunic_Recibidas/2017/CI004_GP-5162_070401_CON_1996_EXPE_PREDIAL_UF1_APROBA_DISEÑ_UTILI_PUBLI.pdf
1290,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2017-0967,CONSORCIO 4C,GP-4534,11/03/2017,Diseños y procedimiento puentes a repotenciar UF 4,15_04_Comunic_Recibidas/2017/CI004_GP-4534_070107_CON_0967_DISEÑ_PROCED_PTES_REPOTENCIAR_UF4.pdf
1289,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,CI.004/GP1141/16/7.1.7,01/03/2017,Respuesta comunicación N° CI.004/GP1141/16/7.1.7 (Radicado ALMA-R-2016-0002176) del 22 de Agosto de 2016. Observaciones Diseño Estructural CCO.,15_04_Comunic_Recibidas/2017/CI004_GP-4455_070107_CON_0896_OBSERVA_DISEÑ_ESTRUCTU_CCO.pdf
1287,6,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,CI.004/GP1717/17/7.1.13,14/09/2017,Respuesta comunicaciones CI.004/GP1717/17/7.1.13 (Rad. Interno ALMA-R-2017-00246) Observaciones materiales de préstamo K91 y K120 y CI.004/GP1683/17/7.1.13 (Rad. Interno ALMA-R-2017-00090) Observaciones ensayos fuente K116+300.,15_04_Comunic_Recibidas/2017/CI004_GP-5999_070113_CON_3841_RTA_ENSAYOS.pdf
1291,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CORPORACIÓN AUTÓNOMA REGIONAL CUNDINAMARCA - CAR,GP-3967,03/01/2017,Solicitud de permiso de ocupación de cauce – K116+486,15_04_Comunic_Recibidas/2017/CI004_GP-3967_070108_CON_0027_SOLIC_PERMIS_OCAUCE_K116_486.pdf
1292,2,BERLINAS DEL FONCE S.A.,NO IDENTIFICADO,CONCESIÓN ALTO MAGDALENA S.A.S.,GP-3901,28/12/2016,"Divulgación Plan de Manejo de Tránsito (PMT), casos en que sea necesario realizar cierres totales por periodos alternados de 30 minutos.",15_04_Comunic_Recibidas/2017/CI004_GP-3901_070111_CON_0007_PMT_CIERRES_TTLES_BERLINAS.pdf
1294,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,SECRETARÍA DE PLANEACIÓN DE HONDA,GP-4152,27/01/2017,"Remisión de Resolución 1876 del 16 de diciembre de 2016, expedida por la Agencia Nacional de Infraestructura y listado de coordenadas del corredor vial Honda – Puerto Salgar – Girardot.",15_04_Comunic_Recibidas/2017/CI004_GP-4152_070400_CON_0402_RES_1876_ANI_COORD_VIAL_CAR_HONDA.pdf
1293,18,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-6715,13/12/2017,Respuesta a sus comunicaciones CI.004/GP3284/17/7.4.1 del 18 de octubre de 2017 (ALMA-R-2017-03656) y CI.004/GP3327/17/7.4.1 del 27 de octubre de 2017 (ALMA-R-2017-03773). –Predio a Predio Unidades Funcionales 1 y 2.,15_04_Comunic_Recibidas/2017/CI004_GP-6715_070401_CON_5181_PREDIOS_UF1_2.pdf
1295,2,CONCESIÓN ALTO MAGDALENA S.A.S.,CI.004/GP1800/17/7.1.7,CONSORCIO 4C,GP-6326,25/10/2017,Su comunicación CI.004/GP1800/17/7.1.7. – Radicado ALMA-R-2017-0432 del 06 de febrero de 2017. Ajuste geométrico del K35+970 al K38+560 Unidad Funcional 2. Respuesta a comunicación ALMA-2017-0283.,15_04_Comunic_Recibidas/2017/CI004_GP-6326_070107_CON_4423_AJUSTE_GEOMETRICO_K35_UF2.pdf
1297,1,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-3533/APRC,27/09/2017,Entrega de un (1) expediente para aprobación del Avalúo Comercial Corporativo.,15_04_Comunic_Recibidas/2017/CI004_GP-6170_070401_CON_3964_EXP_UF3_APROBA_AVALUO.pdf
1296,1,CONCESIÓN ALTO MAGDALENA S.A.S.,CI.004/GP3471/17/7.4.1,CONSORCIO 4C,ALMA-R-2017-04100,29/11/2017,"Respuesta a su comunicación, CI.004/GP3471/17/7.4.1 del 24 de Noviembre de 2017 (Rad. Interno ALMA-R-2017-04100), Entrega de un (1) expediente predial de la unidad funcional 3 para aprobación de ficha predial.",15_04_Comunic_Recibidas/2017/CI004_GP-6624_070401_CON_5027_EXP_PREDIAL.pdf
1299,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2017-1664,CONSORCIO 4C,CI.004/GP2140/17/7.1,27/04/2017,NO IDENTIFICADO,15_04_Comunic_Recibidas/2017/CI004_GP-4961_070103_CON_1664_SEGUI_PLAN_OBRA_INTERSE_FLANDES_UF1_TERCERCOMUNI.pdf
1298,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CORPORACIÓN AUTÓNOMA REGIONAL DE CUNDINAMARCA,GP-4146,27/01/2017,"Remisión de Resolución 1876 del 16 de diciembre de 2016, expedida por la Agencia Nacional de Infraestructura y listado de coordenadas del corredor vial Honda – Puerto Salgar – Girardot.",15_04_Comunic_Recibidas/2017/CI004_GP-4146_070108_CON_0396_RES_1876_ANI_COORD_VIAL_CAR.pdf
1300,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-4628,22/03/2017,Renuncia Autorización Temporal RFL-16191.,15_04_Comunic_Recibidas/2017/CI004_GP-4628_070108_CON_1110_RENUN_AUTORIZA_TEMPO_RFL-16191.pdf
1301,1,CONCESIÓN ALTO MAGDALENA S.A.S.,CI.004/GP1219/16/7.4,CONSORCIO 4C,GP-0004,25/01/2017,Respuesta a su comunicación CI.004/GP1219/16/7.4 de fecha 25 de Enero de 2017. Entrega de un (1) expediente para aprobación de Avalúo Comercial Corporativo.,15_04_Comunic_Recibidas/2017/CI004_GP-4364_070401_CON_0708_ENTRE_(1)_EXPEDI_APROBA_AVAL_CCIAL_CORPO.pdf
1302,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2017-1187,CONSORCIO 4C,GP-4672,28/03/2017,Diseño Hidrosanitario área de Pesaje K9 Unidad Funcional 2.,15_04_Comunic_Recibidas/2017/CI004_GP-4672_070107_CON_1187_DISEÑ_PESAJE_UF2.pdf
1304,1,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2017-2591,CONSORCIO 4C,CI.004/GP2380,29/06/2017,NO IDENTIFICADO,15_04_Comunic_Recibidas/2017/CI004_GP-5429_070301_CON_2591_ITS_SOFTWARE_PEAJE_PESAJE.pdf
1303,1,CONCESIÓN ALTO MAGDALENA S.A.S.,CI.004/GP2635/17/7.4.1,CONSORCIO 4C,ALMA-2017-2865,19/07/2017,"Respuesta a su comunicación, CI.004/GP2635/17/7.4.1 del 14 de Julio de 2017, Entrega de dos (2) expedientes prediales de la unidad funcional 2 para aprobación.",15_04_Comunic_Recibidas/2017/CI004_GP-5560_070401_CON_2865_EXPEDI_PREDI_UF2_APROBA.pdf
1307,1,CONCESION ALTO MAGDALENA S.A.S.,CI.004/GP-6656,CONSORCIO 4C,GP-6656,27/11/2017,"Ref. Contrato de Concesión bajo esquema APP N° 003-2014 – “Financiación, construcción, rehabilitación, mejoramiento, operación y mantenimiento del Corredor Honda – Puerto Salgar – Girardot, de acuerdo con el Apéndice Técnico 1 y demás apéndices del Contrato”. Entrega de UN (1) expediente predial de la unidad funcional 4 para aprobación.",15_04_Comunic_Recibidas/2017/CI004_GP-6656_070401_CON_4928_EXP_PREDIAL.pdf
1306,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CORPORACIÓN AUTÓNOMA REGIONAL DE CUNDINAMARCA - CAR,GP-5701,03/08/2017,"Respuesta a su comunicación Radicado N° 03172101050 (Rad. Interno ALMA-R-2017-00721); e Informe Técnico DRAM N° 0136 – Expediente 52291, Resolución DRAM N° 0038 del 25 de abril de 2016.",15_04_Comunic_Recibidas/2017/CI004_GP-5701_070108_CON_3247_INFO_TEC_DRAM.pdf
1308,1,CONCESIÓN ALTO MAGDALENA S.A.S.,CI.004/GP-4848,CONSORCIO 4C,GP-0024,19/04/2017,NO IDENTIFICADO,15_04_Comunic_Recibidas/2017/CI004_GP-4848_070401_CON_1489_EXPEDI_PREDIA_UF4_APROBA_AVALU_COMERCI.pdf
1310,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2017-5081,CONSORCIO 4C,GP-0040,05/12/2017,Entrega de un (1) expediente de la Unidad Funcional 4 para revisión en la etapa de expropiación.,15_04_Comunic_Recibidas/2017/CI004_GP-6718_070404_CON_5081_EXP_UF4_EXPRO.pdf
1309,2,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,CONSORCIO 4C,GP-6215,19/10/2017,Tramos Rezagados K23.,15_04_Comunic_Recibidas/2017/CI004_GP-6215_070103_CON_4236_TRAMOS_REZAGADOS_K23.pdf
1311,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2017-0087,CONSORCIO 4C,GP-0087,17/02/2017,"Entrega de un (1) expediente predial de la Unidad Funcional 3, para aprobación de Avaluo Comercial Corporativo",15_04_Comunic_Recibidas/2017/CI004_GP-4325_070401_CON_0677_ENTRE_(1)_EXPEDI_PREDI_UF3_APROBA_AVALU_CCIAL_CORPO.pdf
1312,1,CONCESIÓN ALTO MAGDALENA S.A.S.,CI.004/GP-6395,CONSORCIO 4C,3-0088,02/11/2017,Entrega de un (1) expediente de la Unidad Funcional 3 para revisión en la etapa de expropiación.,15_04_Comunic_Recibidas/2017/CI004_GP-6395_070404_CON_4531_EXPED_UF3_EXPROPIACION.pdf
1313,1,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2017-4930,CONSORCIO 4C,GP-0067,27/11/2017,Entrega de UN (1) expediente predial de la unidad funcional 4 para aprobación.,15_04_Comunic_Recibidas/2017/CI004_GP-6599_070401_CON_4930_EXP_PREDIAL.pdf
1305,4,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-6375,01/11/2017,Ref. Reiteración respuesta comunicación Interventoría N° CI.004/GP2580/17/7.2. (Rad. Interno. ALMA-R-2017-0227 del 6 de julio de 2017). Intereses Deuda Subordinada.,15_04_Comunic_Recibidas/2017/CI004_GP-6375_070201_CON_4480_INTER_DEUDA_SUBORD.pdf
1314,3,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-4107,23/01/2017,Detalle Sardinel y Bordillo de la Ciclo-ruta – Unidades Funcionales 1 y 2,15_04_Comunic_Recibidas/2017/CI004_GP-4107_070107_CON_0333_DETALL_BORDI_CICLORUT_UF1Y2.pdf
1316,2,CONCESIÓN ALTO MAGDALENA S.A.S.,CI.004/GP0788/16/7.1.3,CONSORCIO 4C,GP-3935,05/01/2017,Respuesta a su comunicación CI.004/GP0788/16/7.1.3 (R-1035) del 21 de abril de. Procedimiento constructivo Puentes.,15_04_Comunic_Recibidas/2017/CI004_GP-3935_070103_CON_0082_PROCEDI_CONSTRUC_PTES.pdf
1317,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALHA-2017-0541,CONSORCIO 4C,GP-3945,04/01/2017,Solicitud certificación del valor de la Vivienda de Interés Social Prioritario.,15_04_Comunic_Recibidas/2017/CI004_GP-3945_070402_CON_0041_SOL_CERTIF_VR_VVDA_INTPRIOR_CHAG.pdf
1315,1,CONCESIÓN ALTO MAGDALENA S.A.S.,CI-004/GP-3938,CONSORCIO 4C,GP-0039,04/01/2017,"Ref. Contrato de Concesión bajo esquema APP N° 003-2014 – “Financiación, construcción, rehabilitación, mejoramiento, operación y mantenimiento del Corredor Honda – Puerto Salgar – Girardot, de acuerdo con el Apéndice Técnico 1 y demás apéndices del Contrato”. Envío ACTA DE REUNIÓN del COMITÉ TÉCNICO – OPERATIVO 34, para firma.",15_04_Comunic_Recibidas/2017/CI004_GP-3938_100100_CON_0050_ACT_COMIT_TEC_34_FIRMA.pdf
1318,3,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,CI.004/GP2987/17/7.1.13,13/10/2017,Respuesta comunicación CI.004/GP2987/17/7.1.13 (ALMA-R-2017-3081) recibido el 12 de Septiembre de 2017 – Certificado Calidad Puente y compromiso adquirido en reunión del 03 de octubre de 2017.,15_04_Comunic_Recibidas/2017/CI004_GP-6210_070113_CON_4212_CERT_CALID_PTE.pdf
1321,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-4290,14/02/2017,Remisión concepto del Consultor PEDELTA respecto al proceso constructivo del puente P12G de la UF3,15_04_Comunic_Recibidas/2017/CI004_GP-4290_070107_CON_0626_PEDELT_PTE_P12G.pdf
1320,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2017-2726,CONSORCIO 4C,CI.004/GP2403/17/7.1.7,11/07/2017,Respuesta a comunicación de la Interventoría CI.004/GP2403/17/7.1.7 de fecha 31 de mayo de 2017 (Rad. Interno 1787 del 31 de mayo de 2017). Observaciones Diseños Alumbrado Público.,15_04_Comunic_Recibidas/2017/CI004_GP-5572_070107_CON_2903_OBSER_DISE_ALUMBRA_PUBLICO.pdf
1319,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CORPORACIÓN AUTÓNOMA REGIONAL DE CUNDINAMARCA - CAR,GP-5808,23/08/2017,"Contrato de Concesión bajo esquema APP N° 003-2014 – “Financiación, construcción, rehabilitación, mejoramiento, operación y mantenimiento del Corredor Honda – Puerto Salgar – Girardot, de acuerdo con el Apéndice Técnico 1 y demás apéndices del Contrato”",15_04_Comunic_Recibidas/2017/CI004_GP-5808_070108_CON_3507_INIC_OBRAS.pdf
1322,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2017-0096,CONSORCIO 4C,CI.004/GP1692/17/7.4.1,11/01/2017,Respuesta a su comunicación CI.004/GP1692/17/7.4.1 del 11 de enero de 2017 (Rad. Interno 0096-Entrega de un (1) expediente predial de la unidad funcional 3 para aprobación).,15_04_Comunic_Recibidas/2017/CI004_GP-4381_070401_CON_0709_ENTRE_(1)_EXPEDI_PREDI_UF3_APROBA.pdf
1325,1,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2017-4196,CONSORCIO 4C,GP-6167,12/10/2017,Entrega de la Sabana Predial y Tira topográfica.,15_04_Comunic_Recibidas/2017/CI004_GP-6167_070401_CON_4196_SABANA_PREDIAL_TIRA_TOPOG.pdf
1324,1,CONCESION ALTO MAGDALENA S.A.S.,CI.004/GP2005/17/7.4.1,CONSORCIO 4C,ALMA-R-2017-0901,15/03/2017,"Respuesta a su comunicación, CI.004/GP2005/17/7.4.1 del 15 de Marzo de 2017 (Rad. interno ALMA-R-2017-0901), Entrega de un (1) expediente predial de la unidad funcional 3 para aprobación.",15_04_Comunic_Recibidas/2017/CI004_GP-4788_070401_CON_1259_(1)EXPEDI_PREDIA_UF3_APROBA.pdf
1323,14,CONCESION ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-5599,21/07/2017,Certificado de existencia y representación de la Concesión Alto Magdalena Actualizado,15_04_Comunic_Recibidas/2017/CI004_GP-5599_050300_CON_2882_CERT_REPRESEN_ALMA.pdf
1328,3,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CORPORACIÓN AUTÓNOMA REGIONAL CUNDINAMARCA - CAR,GP-4842,18/04/2017,Solicitud de permiso de ocupación de cauce – K46+978. Unidad Funcional 3.,15_04_Comunic_Recibidas/2017/CI004_GP-4842_070108_CON_1465_PER_O_CAUCE_UF_3.pdf
1326,5,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CORPORACIÓN AUTÓNOMA REGIONAL DEL TOLIMA - CORTOLIMA,GP-4047,06/01/2017,Inventario forestal de árboles que requieren podas y talas entre el K9+780 de la vía que desde el municipio de Honda conduce al puente del Río Guarinó.,15_04_Comunic_Recibidas/2017/CI004_GP-4047_070108_CON_0088_INV_FOREST_HONDA_GUARINO.pdf
1327,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CORPORACIÓN AUTÓNOMA REGIONAL DE CALDAS,GP-0030,27/02/2017,"Ref. Contrato de Concesión bajo esquema APP N° 003-2014 – “Financiación, construcción, rehabilitación, mejoramiento, operación y mantenimiento del Corredor Honda – Puerto Salgar – Girardot, de acuerdo con el Apéndice Técnico 1 y demás apéndices del Contrato”. Solicitud de Prórroga de Resolución No. 160 del 1 de Julio de 2016 - Aprovechamiento Forestal Unidad Funcional 5.1",15_04_Comunic_Recibidas/2017/CI004_GP-4409_070108_CON_0781_SCITUD_PRORRO_RES_N°160_1_JUL_2016_APROVE_FORES_UF5.1.pdf
1329,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-5875,04/09/2017,Entrega de expedientes prediales de la unidad funcional N° 3 para revisión del componente Social.,15_04_Comunic_Recibidas/2017/CI004_GP-5875_070402_CON_3624_EXP_PREDI_UF3.pdf
1330,1,CONCESION ALTO MAGDALENA S.A.S.,CI.004/GP3441/17/7.4.1,CONSORCIO 4C,GP-6598,20/11/2017,NO IDENTIFICADO,15_04_Comunic_Recibidas/2017/CI004_GP-6598_070401_CON_4873_EXP_PREDIAL.pdf
